pattern,model,start_op,end_op,op_sequence,input_shape,output_shape,suggested_slice,notes,source_path,slice_path,slice_status,error
fanout_live_range,mobilebert_quant.tflite,2,7,opcode_index_-1 -> STRIDED_SLICE -> PAD -> STRIDED_SLICE -> PAD -> CONCATENATION,"[1,384,1,128]","[1,384,384]",mobilebert_quant_L2_L7_fanout_live_range.tflite,"producer tensor 401 has 3 consumers: [3, 5, 7]",model/ETHZ_v6/mobilebert_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilebert_quant_L2_L7_fanout_live_range.tflite,ok,
fanout_live_range,mobilebert_quant.tflite,76,78,opcode_index_-1 -> opcode_-1 -> FULLY_CONNECTED,"[384,128]","[1,384,512]",mobilebert_quant_L76_L78_fanout_live_range.tflite,"producer tensor 487 has 2 consumers: [77, 78]",model/ETHZ_v6/mobilebert_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilebert_quant_L76_L78_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,9,13,CONV_2D -> CONV_2D -> DEPTHWISE_CONV_2D -> CONV_2D -> opcode_-1,"[4,128,128,64]","[4,128,128,24]",mobilenet_v3_b4_float_L9_L13_fanout_live_range.tflite,"producer tensor 143 has 2 consumers: [10, 13]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L9_L13_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,21,30,CONV_2D -> CONV_2D -> DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[4,64,64,72]","[4,64,64,40]",mobilenet_v3_b4_float_L21_L30_fanout_live_range.tflite,"producer tensor 155 has 2 consumers: [22, 30]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L21_L30_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,44,50,CONV_2D -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> CONV_2D -> opcode_-1,"[4,32,32,240]","[4,32,32,80]",mobilenet_v3_b4_float_L44_L50_fanout_live_range.tflite,"producer tensor 178 has 2 consumers: [45, 50]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L44_L50_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,72,83,CONV_2D -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[4,32,32,480]","[4,32,32,112]",mobilenet_v3_b4_float_L72_L83_fanout_live_range.tflite,"producer tensor 206 has 2 consumers: [73, 83]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L72_L83_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,15,20,DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1,"[4,128,128,72]","[4,64,64,72]",mobilenet_v3_b4_float_L15_L20_fanout_live_range.tflite,"producer tensor 149 has 2 consumers: [16, 20]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L15_L20_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,3,6,HARD_SWISH -> DEPTHWISE_CONV_2D -> CONV_2D -> opcode_-1,"[4,256,256,16]","[4,256,256,16]",mobilenet_v3_b4_float_L3_L6_fanout_live_range.tflite,"producer tensor 137 has 2 consumers: [4, 6]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L3_L6_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,66,71,HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1,"[4,32,32,480]","[4,32,32,480]",mobilenet_v3_b4_float_L66_L71_fanout_live_range.tflite,"producer tensor 200 has 2 consumers: [67, 71]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L66_L71_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,30,39,opcode_-1 -> CONV_2D -> DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[4,64,64,40]","[4,64,64,40]",mobilenet_v3_b4_float_L30_L39_fanout_live_range.tflite,"producer tensor 164 has 2 consumers: [31, 39]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L30_L39_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,50,56,opcode_-1 -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> CONV_2D -> opcode_-1,"[4,32,32,80]","[4,32,32,80]",mobilenet_v3_b4_float_L50_L56_fanout_live_range.tflite,"producer tensor 184 has 2 consumers: [51, 56]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L50_L56_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_float.tflite,104,115,opcode_-1 -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[4,16,16,160]","[4,16,16,160]",mobilenet_v3_b4_float_L104_L115_fanout_live_range.tflite,"producer tensor 238 has 2 consumers: [105, 115]",model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_float_L104_L115_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_quant.tflite,20,29,CONV_2D -> CONV_2D -> DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL -> CONV_2D -> opcode_-1,"[4,64,64,72]","[4,64,64,40]",mobilenet_v3_b4_quant_L20_L29_fanout_live_range.tflite,"producer tensor 152 has 2 consumers: [21, 29]",model/ETHZ_v6/mobilenet_v3_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_quant_L20_L29_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_quant.tflite,71,82,CONV_2D -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL -> CONV_2D -> opcode_-1,"[4,32,32,480]","[4,32,32,112]",mobilenet_v3_b4_quant_L71_L82_fanout_live_range.tflite,"producer tensor 203 has 2 consumers: [72, 82]",model/ETHZ_v6/mobilenet_v3_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_quant_L71_L82_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_quant.tflite,14,19,DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL,"[4,128,128,72]","[4,64,64,72]",mobilenet_v3_b4_quant_L14_L19_fanout_live_range.tflite,"producer tensor 146 has 2 consumers: [15, 19]",model/ETHZ_v6/mobilenet_v3_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_quant_L14_L19_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_quant.tflite,65,70,HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL,"[4,32,32,480]","[4,32,32,480]",mobilenet_v3_b4_quant_L65_L70_fanout_live_range.tflite,"producer tensor 197 has 2 consumers: [66, 70]",model/ETHZ_v6/mobilenet_v3_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_quant_L65_L70_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_quant.tflite,29,38,opcode_-1 -> CONV_2D -> DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL -> CONV_2D -> opcode_-1,"[4,64,64,40]","[4,64,64,40]",mobilenet_v3_b4_quant_L29_L38_fanout_live_range.tflite,"producer tensor 161 has 2 consumers: [30, 38]",model/ETHZ_v6/mobilenet_v3_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_quant_L29_L38_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_b4_quant.tflite,103,114,opcode_-1 -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL -> CONV_2D -> opcode_-1,"[4,16,16,160]","[4,16,16,160]",mobilenet_v3_b4_quant_L103_L114_fanout_live_range.tflite,"producer tensor 235 has 2 consumers: [104, 114]",model/ETHZ_v6/mobilenet_v3_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_b4_quant_L103_L114_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,9,13,CONV_2D -> CONV_2D -> DEPTHWISE_CONV_2D -> CONV_2D -> opcode_-1,"[1,128,128,64]","[1,128,128,24]",mobilenet_v3_float_L9_L13_fanout_live_range.tflite,"producer tensor 143 has 2 consumers: [10, 13]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L9_L13_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,21,30,CONV_2D -> CONV_2D -> DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[1,64,64,72]","[1,64,64,40]",mobilenet_v3_float_L21_L30_fanout_live_range.tflite,"producer tensor 155 has 2 consumers: [22, 30]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L21_L30_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,44,50,CONV_2D -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> CONV_2D -> opcode_-1,"[1,32,32,240]","[1,32,32,80]",mobilenet_v3_float_L44_L50_fanout_live_range.tflite,"producer tensor 178 has 2 consumers: [45, 50]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L44_L50_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,72,83,CONV_2D -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[1,32,32,480]","[1,32,32,112]",mobilenet_v3_float_L72_L83_fanout_live_range.tflite,"producer tensor 206 has 2 consumers: [73, 83]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L72_L83_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,15,20,DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1,"[1,128,128,72]","[1,64,64,72]",mobilenet_v3_float_L15_L20_fanout_live_range.tflite,"producer tensor 149 has 2 consumers: [16, 20]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L15_L20_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,3,6,HARD_SWISH -> DEPTHWISE_CONV_2D -> CONV_2D -> opcode_-1,"[1,256,256,16]","[1,256,256,16]",mobilenet_v3_float_L3_L6_fanout_live_range.tflite,"producer tensor 137 has 2 consumers: [4, 6]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L3_L6_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,66,71,HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1,"[1,32,32,480]","[1,32,32,480]",mobilenet_v3_float_L66_L71_fanout_live_range.tflite,"producer tensor 200 has 2 consumers: [67, 71]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L66_L71_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,30,39,opcode_-1 -> CONV_2D -> DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[1,64,64,40]","[1,64,64,40]",mobilenet_v3_float_L30_L39_fanout_live_range.tflite,"producer tensor 164 has 2 consumers: [31, 39]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L30_L39_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,50,56,opcode_-1 -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> CONV_2D -> opcode_-1,"[1,32,32,80]","[1,32,32,80]",mobilenet_v3_float_L50_L56_fanout_live_range.tflite,"producer tensor 184 has 2 consumers: [51, 56]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L50_L56_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_float.tflite,104,115,opcode_-1 -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> opcode_index_-1 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[1,16,16,160]","[1,16,16,160]",mobilenet_v3_float_L104_L115_fanout_live_range.tflite,"producer tensor 238 has 2 consumers: [105, 115]",model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_float_L104_L115_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_quant.tflite,20,29,CONV_2D -> CONV_2D -> DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL -> CONV_2D -> opcode_-1,"[1,64,64,72]","[1,64,64,40]",mobilenet_v3_quant_L20_L29_fanout_live_range.tflite,"producer tensor 152 has 2 consumers: [21, 29]",model/ETHZ_v6/mobilenet_v3_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_quant_L20_L29_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_quant.tflite,71,82,CONV_2D -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL -> CONV_2D -> opcode_-1,"[1,32,32,480]","[1,32,32,112]",mobilenet_v3_quant_L71_L82_fanout_live_range.tflite,"producer tensor 203 has 2 consumers: [72, 82]",model/ETHZ_v6/mobilenet_v3_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_quant_L71_L82_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_quant.tflite,14,19,DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL,"[1,128,128,72]","[1,64,64,72]",mobilenet_v3_quant_L14_L19_fanout_live_range.tflite,"producer tensor 146 has 2 consumers: [15, 19]",model/ETHZ_v6/mobilenet_v3_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_quant_L14_L19_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_quant.tflite,65,70,HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL,"[1,32,32,480]","[1,32,32,480]",mobilenet_v3_quant_L65_L70_fanout_live_range.tflite,"producer tensor 197 has 2 consumers: [66, 70]",model/ETHZ_v6/mobilenet_v3_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_quant_L65_L70_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_quant.tflite,29,38,opcode_-1 -> CONV_2D -> DEPTHWISE_CONV_2D -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL -> CONV_2D -> opcode_-1,"[1,64,64,40]","[1,64,64,40]",mobilenet_v3_quant_L29_L38_fanout_live_range.tflite,"producer tensor 161 has 2 consumers: [30, 38]",model/ETHZ_v6/mobilenet_v3_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_quant_L29_L38_fanout_live_range.tflite,ok,
fanout_live_range,mobilenet_v3_quant.tflite,103,114,opcode_-1 -> CONV_2D -> HARD_SWISH -> DEPTHWISE_CONV_2D -> HARD_SWISH -> MEAN -> CONV_2D -> CONV_2D -> MUL -> MUL -> CONV_2D -> opcode_-1,"[1,16,16,160]","[1,16,16,160]",mobilenet_v3_quant_L103_L114_fanout_live_range.tflite,"producer tensor 235 has 2 consumers: [104, 114]",model/ETHZ_v6/mobilenet_v3_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilenet_v3_quant_L103_L114_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,20,29,CONV_2D -> CONV_2D -> LOGISTIC -> opcode_index_-1 -> PAD -> DEPTHWISE_CONV_2D -> LOGISTIC -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[1,96,96,192]","[1,96,96,192]",mobilevit_v2_float_L20_L29_fanout_live_range.tflite,"producer tensor 198 has 2 consumers: [21, 29]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L20_L29_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,2,4,CONV_2D -> LOGISTIC -> opcode_index_-1,"[1,386,386,3]","[1,192,192,48]",mobilevit_v2_float_L2_L4_fanout_live_range.tflite,"producer tensor 180 has 2 consumers: [3, 4]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L2_L4_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,9,11,DEPTHWISE_CONV_2D -> LOGISTIC -> opcode_index_-1,"[1,194,194,96]","[1,192,192,96]",mobilevit_v2_float_L9_L11_fanout_live_range.tflite,"producer tensor 187 has 2 consumers: [10, 11]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L9_L11_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,85,90,RESHAPE -> CONV_2D -> LOGISTIC -> opcode_index_-1 -> CONV_2D -> CONV_2D,"[1,2304,1,192]","[1,4,576,385]",mobilevit_v2_float_L85_L90_fanout_live_range.tflite,"producer tensor 265 has 2 consumers: [86, 90]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L85_L90_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,58,70,RESHAPE -> CONV_2D -> SPLIT_V -> RESHAPE -> SOFTMAX -> RESHAPE -> opcode_index_-1 -> opcode_74 -> opcode_19 -> opcode_index_-1 -> CONV_2D -> opcode_-1 -> CONV_2D,"[1,2304,1,192]","[1,4,576,384]",mobilevit_v2_float_L58_L70_fanout_live_range.tflite,"producer tensor 236 has 2 consumers: [59, 70]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L58_L70_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,48,50,RESHAPE -> MEAN -> SUB,"[1,4,24,4608]","[1,2304,1,192]",mobilevit_v2_float_L48_L50_fanout_live_range.tflite,"producer tensor 226 has 2 consumers: [49, 50]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L48_L50_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,50,55,SUB -> opcode_index_-1 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1,"[1,2304,1,192]","[1,2304,1,192]",mobilevit_v2_float_L50_L55_fanout_live_range.tflite,"producer tensor 228 has 3 consumers: [51, 51, 55]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L50_L55_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,46,48,TRANSPOSE -> RESHAPE -> RESHAPE,"[1,24,4,4608]","[1,2304,1,192]",mobilevit_v2_float_L46_L48_fanout_live_range.tflite,"producer tensor 224 has 2 consumers: [47, 48]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L46_L48_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,74,100,opcode_-1 -> RESHAPE -> MEAN -> SUB -> opcode_index_-1 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1 -> opcode_index_-1 -> opcode_-1 -> RESHAPE -> CONV_2D -> LOGISTIC -> opcode_index_-1 -> CONV_2D -> CONV_2D -> SPLIT_V -> RESHAPE -> SOFTMAX -> RESHAPE -> opcode_index_-1 -> opcode_74 -> opcode_19 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[1,4,576,192]","[1,4,576,192]",mobilevit_v2_float_L74_L100_fanout_live_range.tflite,"producer tensor 254 has 2 consumers: [75, 100]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L74_L100_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_float.tflite,162,184,opcode_-1 -> RESHAPE -> MEAN -> SUB -> opcode_index_-1 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1 -> opcode_index_-1 -> opcode_-1 -> RESHAPE -> CONV_2D -> SPLIT_V -> RESHAPE -> SOFTMAX -> RESHAPE -> opcode_index_-1 -> opcode_74 -> opcode_19 -> opcode_index_-1 -> CONV_2D -> opcode_-1,"[1,4,144,288]","[1,4,144,288]",mobilevit_v2_float_L162_L184_fanout_live_range.tflite,"producer tensor 346 has 2 consumers: [163, 184]",model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_float_L162_L184_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_quant.tflite,20,29,CONV_2D -> CONV_2D -> LOGISTIC -> MUL -> PAD -> DEPTHWISE_CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> opcode_-1,"[1,96,96,192]","[1,96,96,192]",mobilevit_v2_quant_L20_L29_fanout_live_range.tflite,"producer tensor 197 has 2 consumers: [21, 29]",model/ETHZ_v6/mobilevit_v2_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_quant_L20_L29_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_quant.tflite,2,4,CONV_2D -> LOGISTIC -> MUL,"[1,386,386,3]","[1,192,192,48]",mobilevit_v2_quant_L2_L4_fanout_live_range.tflite,"producer tensor 179 has 2 consumers: [3, 4]",model/ETHZ_v6/mobilevit_v2_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_quant_L2_L4_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_quant.tflite,9,11,DEPTHWISE_CONV_2D -> LOGISTIC -> MUL,"[1,194,194,96]","[1,192,192,96]",mobilevit_v2_quant_L9_L11_fanout_live_range.tflite,"producer tensor 186 has 2 consumers: [10, 11]",model/ETHZ_v6/mobilevit_v2_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_quant_L9_L11_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_quant.tflite,85,90,RESHAPE -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> CONV_2D,"[1,2304,1,192]","[1,4,576,385]",mobilevit_v2_quant_L85_L90_fanout_live_range.tflite,"producer tensor 264 has 2 consumers: [86, 90]",model/ETHZ_v6/mobilevit_v2_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_quant_L85_L90_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_quant.tflite,58,70,RESHAPE -> CONV_2D -> SPLIT_V -> RESHAPE -> SOFTMAX -> RESHAPE -> MUL -> opcode_74 -> opcode_19 -> MUL -> CONV_2D -> opcode_-1 -> CONV_2D,"[1,2304,1,192]","[1,4,576,384]",mobilevit_v2_quant_L58_L70_fanout_live_range.tflite,"producer tensor 235 has 2 consumers: [59, 70]",model/ETHZ_v6/mobilevit_v2_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_quant_L58_L70_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_quant.tflite,50,55,SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL,"[1,2304,1,192]","[1,2304,1,192]",mobilevit_v2_quant_L50_L55_fanout_live_range.tflite,"producer tensor 227 has 3 consumers: [51, 51, 55]",model/ETHZ_v6/mobilevit_v2_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_quant_L50_L55_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_quant.tflite,74,100,opcode_-1 -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> CONV_2D -> SPLIT_V -> RESHAPE -> SOFTMAX -> RESHAPE -> MUL -> opcode_74 -> opcode_19 -> MUL -> CONV_2D -> opcode_-1,"[1,4,576,192]","[1,4,576,192]",mobilevit_v2_quant_L74_L100_fanout_live_range.tflite,"producer tensor 253 has 2 consumers: [75, 100]",model/ETHZ_v6/mobilevit_v2_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_quant_L74_L100_fanout_live_range.tflite,ok,
fanout_live_range,mobilevit_v2_quant.tflite,162,184,opcode_-1 -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> CONV_2D -> SPLIT_V -> RESHAPE -> SOFTMAX -> RESHAPE -> MUL -> opcode_74 -> opcode_19 -> MUL -> CONV_2D -> opcode_-1,"[1,4,144,288]","[1,4,144,288]",mobilevit_v2_quant_L162_L184_fanout_live_range.tflite,"producer tensor 345 has 2 consumers: [163, 184]",model/ETHZ_v6/mobilevit_v2_quant.tflite,model/MB_Path_Slice/fanout_live_range/mobilevit_v2_quant_L162_L184_fanout_live_range.tflite,ok,
